fighter_profile,name,nickname,dob,height,weight,reach,stance,fight_link,event,event_link,event_date,fighter_name,opponent_name,opponent_profile,fighter_result,opponent_result,fight_type,championship,perf_of_night,fight_of_night,sub_of_night,ko_of_night,method,round,time,fight_type.1,fight_desc
http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,The Highlight,"Nov 14, 1988","5' 11""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/999a0fad4c82148d,UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"November 06, 2021",Justin Gaethje,Michael Chandler,http://www.ufcstats.com/fighter-details/4b93a88f3b1de35b,W,L,Lightweight Bout,-,-,1,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Sal D'amato 28 - 29. Derek Cleary 28 - 29. Doug Crosby 27 - 30.
http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,The Highlight,"Nov 14, 1988","5' 11""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/59eea37af7efb06c,UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",Justin Gaethje,Khabib Nurmagomedov,http://www.ufcstats.com/fighter-details/032cc3922d871c7f,L,W,UFC Lightweight Title Bout,1,1,-,-,-,Submission,2,1:34,5 Rnd (5-5-5-5-5),Triangle Choke From Bottom Guard
http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,The Highlight,"Nov 14, 1988","5' 11""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/d395828f5cb045a5,UFC 249: Ferguson vs. Gaethje,http://www.ufcstats.com/event-details/898337ef520fe4d3,"May 09, 2020",Justin Gaethje,Tony Ferguson,http://www.ufcstats.com/fighter-details/22a92d7f62195791,W,L,UFC Interim Lightweight Title Bout,1,1,1,-,-,KO/TKO,5,3:39,5 Rnd (5-5-5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,The Highlight,"Nov 14, 1988","5' 11""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/490724f8b3658f67,UFC Fight Night: Cowboy vs. Gaethje,http://www.ufcstats.com/event-details/4834ff149dc9542a,"September 14, 2019",Justin Gaethje,Donald Cerrone,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,1,4:18,5 Rnd (5-5-5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,The Highlight,"Nov 14, 1988","5' 11""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/b309cdde35310875,UFC Fight Night: Barboza vs. Gaethje,http://www.ufcstats.com/event-details/9649d75defe0dedb,"March 30, 2019",Justin Gaethje,Edson Barboza,http://www.ufcstats.com/fighter-details/64a50dad704d1d49,W,L,Lightweight Bout,-,-,1,-,-,KO/TKO,1,2:30,5 Rnd (5-5-5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,The Highlight,"Nov 14, 1988","5' 11""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/d6f6ac29008509db,UFC Fight Night: Gaethje vs. Vick,http://www.ufcstats.com/event-details/c0342805a1948cbb,"August 25, 2018",Justin Gaethje,James Vick,http://www.ufcstats.com/fighter-details/6256b2b1562cb8e1,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,1,1:27,5 Rnd (5-5-5-5-5),Punch to Head In Clinch
http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,The Highlight,"Nov 14, 1988","5' 11""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/bfae2fb50efbdb0f,UFC Fight Night: Poirier vs. Gaethje,http://www.ufcstats.com/event-details/620be7e0712d431b,"April 14, 2018",Justin Gaethje,Dustin Poirier,http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,L,W,Lightweight Bout,-,-,1,-,-,KO/TKO,4,0:33,5 Rnd (5-5-5-5-5),Punch to Head In Clinch
http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,The Highlight,"Nov 14, 1988","5' 11""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/23e5acd1549b538a,UFC 218: Holloway vs. Aldo 2,http://www.ufcstats.com/event-details/9e30f69cc0869301,"December 02, 2017",Justin Gaethje,Eddie Alvarez,http://www.ufcstats.com/fighter-details/33a331684283900f,L,W,Lightweight Bout,-,-,1,-,-,KO/TKO,3,3:59,3 Rnd (5-5-5),Knee to Head In Clinch
http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,The Highlight,"Nov 14, 1988","5' 11""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/0d5356c506111a57,The Ultimate Fighter: Redemption Finale,http://www.ufcstats.com/event-details/23bd78c3f89bdb54,"July 07, 2017",Justin Gaethje,Michael Johnson,http://www.ufcstats.com/fighter-details/511e82663651438d,W,L,Lightweight Bout,-,1,1,-,-,KO/TKO,2,4:48,5 Rnd (5-5-5-5-5),Knees to Head In Clinch
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/abd45edc07a8d9e3,UFC 272: Covington vs. Masvidal,http://www.ufcstats.com/event-details/75e0d3cc2262b732,"March 05, 2022",Edson Barboza,Bryce Mitchell,http://www.ufcstats.com/fighter-details/d9c6f19f958643e9,L,W,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Derek Cleary 25 - 30. Doug Crosby 26 - 30. Sal D'amato 27 - 30.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/5cd1869013741767,UFC Fight Night: Barboza vs. Chikadze,http://www.ufcstats.com/event-details/0db9d2486d564a3c,"August 28, 2021",Edson Barboza,Giga Chikadze,http://www.ufcstats.com/fighter-details/9560ff14eb3129f7,L,W,Featherweight Bout,-,1,-,-,-,KO/TKO,3,1:44,5 Rnd (5-5-5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/6655a8da2655f2d0,UFC 262: Oliveira vs. Chandler,http://www.ufcstats.com/event-details/744f50016c39c26c,"May 15, 2021",Edson Barboza,Shane Burgos,http://www.ufcstats.com/fighter-details/98d961097baaf308,W,L,Featherweight Bout,-,-,1,-,-,KO/TKO,3,1:16,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/db5802643b9fd7d4,UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"October 10, 2020",Edson Barboza,Makwan Amirkhani,http://www.ufcstats.com/fighter-details/87a1dc546b1c5caf,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Darryl Ransom 26 - 30. Vito Paolillo 27 - 30. Victor Wolf 28 - 29.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/58540b24ed77d31b,UFC Fight Night: Overeem vs. Harris,http://www.ufcstats.com/event-details/dfb965c9824425db,"May 16, 2020",Edson Barboza,Dan Ige,http://www.ufcstats.com/fighter-details/82a5152216251682,L,W,Featherweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Derek Cleary 28 - 29. Sal D'amato 28 - 29. Troy Wincapaw 29 - 28.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/357a34207d70da69,UFC 242: Khabib vs. Poirier,http://www.ufcstats.com/event-details/a79bfbc01b2264d6,"September 07, 2019",Edson Barboza,Paul Felder,http://www.ufcstats.com/fighter-details/e5010b1b94ca5755,L,W,Lightweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Howie Booth 30 - 27. David Lethaby 28 - 29. Maria Makhmutova 27 - 30.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/b309cdde35310875,UFC Fight Night: Barboza vs. Gaethje,http://www.ufcstats.com/event-details/9649d75defe0dedb,"March 30, 2019",Edson Barboza,Justin Gaethje,http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,L,W,Lightweight Bout,-,-,1,-,-,KO/TKO,1,2:30,5 Rnd (5-5-5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/920b6f739a36e721,UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"December 15, 2018",Edson Barboza,Dan Hooker,http://www.ufcstats.com/fighter-details/193b9d1858bc4df3,W,L,Lightweight Bout,-,-,-,-,-,KO/TKO,3,2:19,3 Rnd (5-5-5),Punches to Body At Distance
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/dbb0ca0198ac514a,UFC Fight Night: Barboza vs. Lee,http://www.ufcstats.com/event-details/ad99fa5325519169,"April 21, 2018",Edson Barboza,Kevin Lee,http://www.ufcstats.com/fighter-details/ee9ebceabfd16fa7,L,W,Lightweight Bout,-,-,-,-,-,TKO - Doctor's Stoppage,5,2:18,5 Rnd (5-5-5-5-5),
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/a88a4c126d585320,UFC 219: Cyborg vs. Holm,http://www.ufcstats.com/event-details/04076783ca83d6ae,"December 30, 2017",Edson Barboza,Khabib Nurmagomedov,http://www.ufcstats.com/fighter-details/032cc3922d871c7f,L,W,Lightweight Bout,-,1,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Junichiro Kamijo 25 - 30. Sal D'amato 25 - 30. Glenn Trowbridge 24 - 30.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/b47e4f0982938e5b,UFC Fight Night: Belfort vs. Gastelum,http://www.ufcstats.com/event-details/47b7e4e60813b7b2,"March 11, 2017",Edson Barboza,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,2,3:35,3 Rnd (5-5-5),Flying Knee Head
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/b1dee00c3052e65e,UFC on FOX: Holm vs. Shevchenko,http://www.ufcstats.com/event-details/8a028648f3f0761d,"July 23, 2016",Edson Barboza,Gilbert Melendez,http://www.ufcstats.com/fighter-details/aa5b4eff51bdc7d1,W,L,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rick Winter 27 - 30. Sal D'amato 27 - 30. Brian Puccillo 28 - 29.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/8b52a32f3644f493,UFC 197: Jones vs Saint Preux,http://www.ufcstats.com/event-details/3d481aa374c954a1,"April 23, 2016",Edson Barboza,Anthony Pettis,http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,W,L,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Sal D'amato 28 - 29. Marcos Rosales 28 - 29. Tony Weeks 27 - 30.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/c64c2ca5d4d2c7b8,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://www.ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",Edson Barboza,Tony Ferguson,http://www.ufcstats.com/fighter-details/22a92d7f62195791,L,W,Lightweight Bout,-,1,1,-,-,Submission,2,2:54,3 Rnd (5-5-5),D'Arce Choke On Ground
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/c97e99ca5422f03b,UFC on FOX: Dillashaw vs. Barao II,http://www.ufcstats.com/event-details/0c3838c8f7c620c2,"July 25, 2015",Edson Barboza,Paul Felder,http://www.ufcstats.com/fighter-details/e5010b1b94ca5755,W,L,Lightweight Bout,-,-,1,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kelvin Caldwell 28 - 29. Sal D'amato 28 - 29. Clay Goodman 28 - 29.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/d785f22c4cc99a3d,UFC Fight Night: Bigfoot vs Mir,http://www.ufcstats.com/event-details/0577808d22dfe79c,"February 22, 2015",Edson Barboza,Michael Johnson,http://www.ufcstats.com/fighter-details/511e82663651438d,L,W,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Guilherme Bravo 28 - 29. Marco Borges 27 - 30. Mark Collett 27 - 30.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/2f93de8b39ec4625,UFC Fight Night: Edgar vs Swanson,http://www.ufcstats.com/event-details/155a02a8b4311057,"November 22, 2014",Edson Barboza,Bobby Green,http://www.ufcstats.com/fighter-details/887961364be5ceb3,W,L,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marcos Rosales 27 - 30. Jon Schorle 27 - 30. Anthony Townsend 27 - 30.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/4e7c06f8b2b8c24b,UFC Fight Night: Cowboy vs Miller,http://www.ufcstats.com/event-details/79ded75550efc139,"July 16, 2014",Edson Barboza,Evan Dunham,http://www.ufcstats.com/fighter-details/e5c9de15bb58b1c6,W,L,Lightweight Bout,-,-,-,-,-,KO/TKO,1,3:06,3 Rnd (5-5-5),Kick to Body At Distance
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/4e3ccffe18641d9c,UFC on FOX: Werdum vs Browne,http://www.ufcstats.com/event-details/a421465acbe59c77,"April 19, 2014",Edson Barboza,Donald Cerrone,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,L,W,Lightweight Bout,-,1,-,-,-,Submission,1,3:15,3 Rnd (5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/a5c76ead1a2767b6,UFC on FOX: Johnson vs. Benavidez 2,http://www.ufcstats.com/event-details/480b702debcb5433,"December 14, 2013",Edson Barboza,Danny Castillo,http://www.ufcstats.com/fighter-details/d1e7fc58d4225cdf,W,L,Lightweight Bout,-,-,1,-,-,Decision - Majority,3,5:00,3 Rnd (5-5-5),Mike Bell 28 - 29. Wade Vierra 28 - 29. Derek Cleary 28 - 28.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/005723fb99440272,UFC 162: Silva vs Weidman,http://www.ufcstats.com/event-details/e0b74df14f52cd15,"July 06, 2013",Edson Barboza,Rafaello Oliveira,http://www.ufcstats.com/fighter-details/15b1b21cd743d652,W,L,Lightweight Bout,-,-,-,-,-,KO/TKO,2,1:44,3 Rnd (5-5-5),Kicks to Leg At Distance
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/470f6fdd47f671fd,UFC on FX: Belfort vs Bisping,http://www.ufcstats.com/event-details/56f4b81ec4db61af,"January 19, 2013",Edson Barboza,Lucas Martins,http://www.ufcstats.com/fighter-details/7413b80dbb0f8f9f,W,L,Lightweight Bout,-,-,-,-,-,KO/TKO,1,2:38,3 Rnd (5-5-5),Punches to Head On Ground Submission to Strikes
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/9cdeb62aa9092713,UFC 146: Dos Santos vs Mir,http://www.ufcstats.com/event-details/4985113c0928aa62,"May 26, 2012",Edson Barboza,Jamie Varner,http://www.ufcstats.com/fighter-details/a54fc2d6fc224dc3,L,W,Lightweight Bout,-,-,-,-,-,KO/TKO,1,3:23,3 Rnd (5-5-5),Punches to Head In Clinch
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/11e7f12ecb2d1597,UFC 142: Aldo vs Mendes,http://www.ufcstats.com/event-details/18524b46c570730b,"January 14, 2012",Edson Barboza,Terry Etim,http://www.ufcstats.com/fighter-details/33011768c3c4dc9a,W,L,Lightweight Bout,-,-,1,-,1,KO/TKO,3,2:02,3 Rnd (5-5-5),Kick to Head At Distance Wheel Kick
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/fa3294fe655440dd,UFC 134: Silva vs Okami,http://www.ufcstats.com/event-details/18968f97ad34f15c,"August 27, 2011",Edson Barboza,Ross Pearson,http://www.ufcstats.com/fighter-details/4f732e58ed907eff,W,L,Lightweight Bout,-,-,1,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Lee 28 - 29. Paul Sutherland 29 - 28. Andy Roberts 28 - 29.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/42e7cc48c31d8f29,UFC 128: Shogun vs Jones,http://www.ufcstats.com/event-details/1411c630ba711b64,"March 19, 2011",Edson Barboza,Anthony Njokuani,http://www.ufcstats.com/fighter-details/6bf5a7d3e081ade2,W,L,Lightweight Bout,-,-,1,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jon Bilyk 28 - 29. Dave Tirelli 28 - 29. Vincent Sinclair 28 - 29.
http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,Junior,"Jan 21, 1986","5' 11""",145 lbs.,"75""",Orthodox,http://www.ufcstats.com/fight-details/8b87b341bcd130ee,UFC 123: Rampage vs Machida,http://www.ufcstats.com/event-details/dd992d569aaebee6,"November 20, 2010",Edson Barboza,Mike Lullo,http://www.ufcstats.com/fighter-details/e26882820f9e8df5,W,L,Lightweight Bout,-,-,-,-,-,KO/TKO,3,0:26,3 Rnd (5-5-5),Kicks to Leg At Distance
http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"Sep 20, 1988","5' 10""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/59eea37af7efb06c,UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",Khabib Nurmagomedov,Justin Gaethje,http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,W,L,UFC Lightweight Title Bout,1,1,-,-,-,Submission,2,1:34,5 Rnd (5-5-5-5-5),Triangle Choke From Bottom Guard
http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"Sep 20, 1988","5' 10""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/01a4827b3596d111,UFC 242: Khabib vs. Poirier,http://www.ufcstats.com/event-details/a79bfbc01b2264d6,"September 07, 2019",Khabib Nurmagomedov,Dustin Poirier,http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,W,L,UFC Lightweight Title Bout,1,1,-,-,-,Submission,3,2:06,5 Rnd (5-5-5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"Sep 20, 1988","5' 10""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/3eea92e7f26fb05b,UFC 229: Khabib vs. McGregor,http://www.ufcstats.com/event-details/1ef0eae31904e534,"October 06, 2018",Khabib Nurmagomedov,Conor McGregor,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,W,L,UFC Lightweight Title Bout,1,-,-,-,-,Submission,4,3:03,5 Rnd (5-5-5-5-5),Neck Crank From Back Control
http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"Sep 20, 1988","5' 10""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/eab7b76e177e1903,UFC 223: Khabib vs. Iaquinta,http://www.ufcstats.com/event-details/49e7e05f902479ca,"April 07, 2018",Khabib Nurmagomedov,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,W,L,UFC Lightweight Title Bout,1,-,-,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Sal D'amato 43 - 50. Derek Cleary 44 - 50. Chris Lee 43 - 50.
http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"Sep 20, 1988","5' 10""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/a88a4c126d585320,UFC 219: Cyborg vs. Holm,http://www.ufcstats.com/event-details/04076783ca83d6ae,"December 30, 2017",Khabib Nurmagomedov,Edson Barboza,http://www.ufcstats.com/fighter-details/64a50dad704d1d49,W,L,Lightweight Bout,-,1,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Junichiro Kamijo 25 - 30. Sal D'amato 25 - 30. Glenn Trowbridge 24 - 30.
http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"Sep 20, 1988","5' 10""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/c26806c2d554e50c,UFC 205: Alvarez vs McGregor,http://www.ufcstats.com/event-details/4956f60b7fa57c1a,"November 12, 2016",Khabib Nurmagomedov,Michael Johnson,http://www.ufcstats.com/fighter-details/511e82663651438d,W,L,Lightweight Bout,-,-,-,-,-,Submission,3,2:31,3 Rnd (5-5-5),Kimura From Side Control
http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"Sep 20, 1988","5' 10""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/781b4b6951df64fe,UFC on FOX: Teixeira vs Evans,http://www.ufcstats.com/event-details/e7e970d508529bf3,"April 16, 2016",Khabib Nurmagomedov,Darrell Horcher,http://www.ufcstats.com/fighter-details/18e8b7070228e728,W,L,Catch Weight Bout,-,-,-,-,-,KO/TKO,2,3:38,3 Rnd (5-5-5),Punches to Head From Back Control
http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"Sep 20, 1988","5' 10""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/9d1722fb8b83a92a,UFC on FOX: Werdum vs Browne,http://www.ufcstats.com/event-details/a421465acbe59c77,"April 19, 2014",Khabib Nurmagomedov,Rafael Dos Anjos,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,W,L,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Lee 27 - 30. Tim Vannatta 27 - 30. Jean Warring 27 - 30.
http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"Sep 20, 1988","5' 10""",155 lbs.,"70""",Orthodox,http://www.ufcstats.com/fight-details/ca2b48fd007126e0,UFC 165: Jones vs Gustafsson,http://www.ufcstats.com/event-details/df5a77121ba84a5d,"September 21, 2013",Khabib Nurmagomedov,Pat Healy,http://www.ufcstats.com/fighter-details/50d2f0018bcf9eef,W,L,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Richard Bertrand 27 - 30. Doug Crosby 27 - 30. Sal D'amato 27 - 30.
